HTL1_u_h,HTL1_Ntr,HTL2_u_h,EML_u_h,EML_u_e,EML_recom,ETL2_u_e,ETL1_u_e,ETL1_Ntr
6.457E-04,8.511E+16,8.318E-08,2.344E-10,1.175E-06,6.070E-13,5.888E-05,2.188E-08,3.802E+17
6.310E-07,6.918E+17,3.162E-05,4.786E-07,8.710E-10,2.477E-13,1.096E-06,1.995E-05,6.457E+14
1.122E-07,6.166E+15,7.244E-06,3.020E-06,8.710E-10,1.560E-12,1.288E-05,3.467E-06,9.333E+16
4.677E-05,3.715E+15,2.884E-04,1.380E-10,8.913E-08,4.611E-14,2.239E-06,7.079E-08,3.631E+15
3.236E-04,4.786E+14,1.820E-08,2.344E-10,3.467E-06,1.791E-12,5.012E-04,1.023E-04,1.549E+14
2.399E-07,1.549E+14,1.000E-07,1.259E-06,1.514E-08,6.581E-13,6.761E-04,1.175E-04,5.623E+15
5.129E-06,3.631E+17,5.495E-07,2.188E-10,1.479E-08,7.753E-15,3.981E-07,1.349E-04,1.349E+14
6.166E-08,1.122E+17,8.913E-08,3.311E-10,4.266E-10,3.914E-16,9.120E-08,7.079E-06,2.089E+17
1.778E-05,2.818E+15,1.862E-04,4.365E-09,5.370E-06,2.776E-12,6.457E-05,4.571E-05,1.549E+15
1.738E-05,1.660E+16,1.202E-07,5.754E-06,3.548E-06,4.805E-12,1.047E-06,2.754E-07,4.467E+14
3.981E-08,1.096E+16,1.479E-06,2.344E-09,9.772E-09,6.259E-15,1.072E-06,1.622E-06,1.288E+14
5.129E-08,8.913E+14,4.677E-04,2.399E-06,3.981E-10,1.239E-12,2.692E-04,7.244E-07,1.514E+14
4.169E-08,1.175E+14,2.512E-04,3.236E-08,5.888E-08,4.713E-14,7.586E-07,2.042E-06,1.995E+16
7.943E-08,7.244E+17,1.995E-06,5.623E-08,6.607E-09,3.246E-14,2.089E-04,1.413E-08,2.455E+17
6.761E-04,7.586E+14,1.514E-08,6.457E-09,3.162E-08,1.967E-14,3.467E-04,3.981E-05,1.148E+14
3.631E-07,2.399E+16,1.202E-06,4.677E-10,6.166E-09,3.427E-15,1.585E-08,1.122E-08,2.239E+15
4.074E-05,2.455E+14,1.349E-05,9.333E-09,8.318E-06,4.301E-12,4.467E-06,4.677E-06,2.042E+14
1.738E-06,1.622E+16,1.820E-06,3.802E-06,3.467E-08,1.982E-12,2.399E-07,5.495E-06,3.631E+14
1.023E-08,2.089E+16,9.772E-05,3.162E-06,4.074E-06,3.738E-12,2.291E-04,2.089E-07,6.026E+17
2.239E-06,1.445E+14,1.698E-05,3.548E-07,2.951E-08,1.985E-13,7.762E-05,2.692E-05,8.511E+17
1.660E-05,1.318E+16,7.586E-04,4.467E-08,7.586E-07,4.149E-13,5.495E-06,3.631E-08,8.128E+16
1.349E-08,1.072E+14,8.318E-05,8.318E-07,1.549E-09,4.304E-13,2.754E-07,1.479E-08,1.175E+15
2.630E-05,2.239E+16,2.951E-06,2.754E-09,2.239E-07,1.171E-13,9.120E-05,1.023E-08,1.259E+16
1.445E-07,4.571E+14,2.291E-05,9.120E-07,1.820E-07,5.651E-13,2.455E-06,1.047E-06,9.550E+15
9.772E-05,2.042E+15,7.762E-07,4.571E-07,5.012E-08,2.620E-13,7.244E-04,1.445E-08,2.570E+14
6.918E-05,2.188E+17,9.772E-05,3.631E-06,3.548E-06,3.708E-12,8.710E-04,1.622E-05,8.913E+15
3.090E-08,8.128E+17,7.762E-06,1.072E-07,5.370E-10,5.563E-14,6.918E-08,8.128E-06,6.607E+14
3.236E-06,1.413E+16,1.479E-05,1.995E-09,1.514E-07,7.921E-14,4.074E-07,5.129E-08,1.862E+17
3.090E-08,4.266E+17,7.586E-05,1.445E-09,1.023E-06,5.293E-13,4.467E-04,6.607E-04,2.188E+17
4.898E-04,5.495E+17,2.188E-04,2.512E-09,6.457E-09,4.633E-15,1.318E-06,2.291E-06,5.012E+15
3.548E-08,3.548E+17,7.079E-07,1.000E-09,2.399E-08,1.291E-14,1.778E-07,2.455E-06,3.802E+17
9.120E-05,1.622E+17,1.175E-04,1.549E-09,2.630E-09,2.159E-15,2.884E-08,2.818E-06,1.259E+17
1.445E-06,5.495E+17,9.333E-06,1.738E-06,4.266E-10,8.979E-13,3.236E-04,3.467E-07,2.455E+14
6.607E-04,3.981E+14,4.571E-07,1.698E-09,4.365E-06,2.256E-12,6.166E-08,2.138E-07,2.630E+15
2.188E-06,1.622E+14,6.607E-06,3.715E-06,3.715E-07,2.111E-12,3.020E-08,2.630E-04,1.549E+14
6.310E-06,1.349E+15,4.571E-06,1.349E-08,3.311E-06,1.717E-12,1.259E-07,6.310E-05,6.026E+17
1.072E-06,3.467E+14,2.239E-07,3.020E-07,1.738E-07,2.458E-13,4.786E-05,1.585E-06,2.042E+15
1.380E-08,4.786E+14,3.162E-08,6.761E-10,9.772E-08,5.083E-14,1.660E-04,1.047E-04,3.020E+14
1.259E-08,3.715E+17,1.995E-05,9.120E-06,1.660E-09,4.712E-12,1.660E-05,1.318E-04,6.310E+16
8.511E-05,1.445E+14,1.660E-07,7.244E-06,1.148E-09,3.743E-12,6.761E-05,3.981E-06,1.622E+16
2.512E-06,1.445E+15,1.230E-05,4.677E-07,1.122E-06,8.212E-13,1.230E-08,1.175E-04,4.169E+17
3.802E-06,4.074E+17,2.512E-04,1.259E-07,2.692E-06,1.455E-12,3.162E-08,1.202E-05,6.607E+17
3.388E-06,1.000E+14,6.166E-05,1.622E-06,4.898E-08,8.630E-13,2.291E-08,1.288E-06,1.023E+17
3.388E-06,1.000E+14,6.166E-05,1.622E-06,4.898E-08,8.630E-13,2.291E-08,1.288E-06,1.023E+17
3.548E-07,3.548E+17,1.047E-04,6.761E-09,1.862E-07,9.968E-14,7.413E-08,7.244E-04,2.344E+15
3.715E-08,1.549E+14,6.166E-04,3.311E-10,5.495E-08,2.856E-14,1.047E-08,7.762E-04,1.514E+15
9.120E-06,4.786E+15,3.388E-04,1.318E-06,6.761E-06,4.173E-12,1.148E-07,1.698E-05,3.802E+16
3.890E-07,1.259E+16,9.550E-08,2.089E-10,6.310E-06,3.259E-12,2.455E-07,6.310E-08,1.778E+16
1.738E-08,6.166E+16,1.738E-04,6.310E-10,1.660E-09,1.183E-15,4.169E-07,2.512E-05,4.074E+15
2.042E-08,2.630E+14,1.047E-08,8.511E-06,9.333E-09,4.401E-12,2.818E-08,6.761E-08,4.898E+16
1.778E-08,3.802E+15,6.761E-07,7.244E-07,8.710E-10,3.747E-13,4.898E-07,1.259E-06,1.259E+16
4.365E-07,6.918E+17,3.715E-08,1.380E-06,1.698E-08,7.218E-13,3.802E-08,1.072E-07,1.202E+14
1.000E-05,2.291E+16,6.457E-06,3.388E-06,2.399E-08,1.763E-12,6.761E-07,8.913E-07,6.457E+17
2.089E-05,2.884E+15,2.630E-05,3.715E-06,3.020E-10,1.919E-12,7.943E-04,3.715E-08,6.026E+16
4.571E-08,2.291E+14,8.318E-08,2.239E-06,5.248E-09,1.159E-12,7.586E-05,1.413E-07,1.698E+15
7.762E-06,1.549E+17,3.548E-06,3.020E-10,1.950E-09,1.163E-15,9.550E-06,9.772E-04,6.607E+17
7.943E-04,3.020E+17,3.090E-07,1.479E-10,2.455E-10,2.032E-16,5.129E-07,8.511E-04,3.388E+16
6.457E-07,3.467E+17,4.169E-05,4.266E-10,6.918E-08,3.596E-14,5.754E-04,4.467E-05,2.399E+14
8.913E-06,3.311E+14,7.586E-05,3.090E-08,8.128E-07,4.358E-13,6.918E-07,2.239E-07,4.677E+15
8.511E-08,1.514E+16,3.548E-05,5.754E-08,4.571E-09,3.209E-14,8.318E-05,3.548E-07,3.467E+17
9.120E-07,3.715E+16,3.802E-06,3.162E-10,2.042E-06,1.055E-12,1.820E-07,6.310E-04,1.660E+16
7.762E-05,1.259E+17,4.266E-04,7.943E-06,4.571E-07,4.339E-12,7.943E-07,4.365E-07,7.413E+14
3.802E-05,2.884E+15,2.291E-08,1.778E-08,1.380E-10,9.257E-15,1.259E-04,2.818E-06,6.761E+16
1.072E-05,8.710E+14,7.762E-06,2.754E-08,7.244E-09,1.797E-14,1.549E-07,1.738E-04,1.622E+17
2.138E-07,2.630E+14,9.550E-06,1.202E-07,2.344E-06,1.273E-12,9.550E-04,1.122E-04,1.514E+15
8.318E-04,3.802E+17,1.096E-06,7.943E-08,3.020E-10,4.119E-14,2.188E-06,8.318E-07,1.202E+17
1.413E-07,2.818E+16,3.467E-04,9.333E-08,1.445E-06,7.948E-13,7.943E-04,4.365E-07,6.026E+17
1.259E-07,6.918E+14,2.291E-04,2.630E-06,4.786E-06,3.831E-12,8.511E-04,3.020E-04,3.388E+17
7.079E-05,4.365E+16,2.512E-05,1.000E-10,3.467E-06,1.791E-12,1.862E-08,2.138E-08,2.692E+16
5.754E-07,2.089E+15,3.311E-07,8.511E-08,3.981E-06,2.100E-12,8.913E-07,4.074E-04,2.570E+15
1.175E-05,3.311E+14,2.239E-07,1.738E-07,1.660E-09,9.062E-14,6.310E-04,2.291E-08,7.943E+15
6.026E-05,6.607E+16,3.548E-06,5.370E-08,4.677E-07,2.693E-13,2.570E-07,1.660E-08,1.259E+16
1.660E-06,4.266E+14,8.318E-04,1.230E-10,6.166E-09,3.249E-15,4.786E-05,1.259E-04,2.239E+15
1.660E-06,4.266E+14,8.318E-04,1.230E-10,6.166E-09,3.249E-15,4.786E-05,1.259E-04,2.239E+15
1.660E-06,4.266E+14,8.318E-04,1.230E-10,6.166E-09,3.249E-15,4.786E-05,1.259E-04,2.239E+15
1.445E-07,7.079E+17,5.495E-08,3.388E-06,1.660E-06,2.608E-12,2.042E-06,1.023E-07,3.715E+15
5.248E-04,5.370E+14,1.778E-04,1.622E-07,3.236E-10,8.394E-14,1.585E-06,3.090E-05,1.585E+17
2.818E-05,1.096E+15,6.457E-04,3.020E-10,7.586E-07,3.920E-13,1.288E-05,3.090E-07,7.079E+16
1.950E-06,1.413E+17,1.000E-08,1.175E-10,7.079E-06,3.657E-12,2.399E-06,3.467E-08,1.660E+14
8.128E-07,1.995E+14,5.248E-07,2.239E-08,1.023E-08,1.685E-14,2.570E-05,1.259E-06,1.549E+16
2.291E-08,4.677E+15,1.259E-06,1.778E-07,1.175E-06,6.987E-13,2.951E-07,6.761E-04,2.455E+16
2.630E-05,2.754E+16,3.162E-04,3.548E-07,1.072E-07,2.386E-13,7.586E-07,2.344E-04,1.096E+17
3.311E-06,9.333E+15,4.074E-08,6.918E-09,9.333E-10,4.056E-15,8.913E-06,1.479E-04,2.042E+16
5.888E-06,4.169E+15,1.122E-08,2.630E-08,2.570E-07,1.464E-13,1.175E-04,1.000E-03,3.890E+17
1.380E-04,1.660E+15,4.571E-06,1.950E-07,2.399E-09,1.020E-13,2.692E-05,8.511E-06,1.995E+17
1.905E-04,1.230E+16,2.042E-08,4.365E-06,9.120E-10,2.255E-12,9.772E-05,4.074E-08,1.072E+16
1.023E-07,3.020E+16,6.026E-06,1.349E-08,8.128E-07,4.268E-13,1.072E-06,1.000E-04,1.413E+17
4.365E-08,4.365E+17,5.248E-08,4.467E-10,1.778E-09,1.149E-15,1.445E-08,4.169E-07,2.344E+15
1.259E-05,1.288E+14,8.710E-06,5.012E-08,1.622E-09,2.673E-14,4.467E-07,5.248E-06,1.995E+17
5.754E-08,5.495E+17,3.090E-06,1.413E-09,2.630E-10,8.655E-16,2.042E-08,1.622E-07,1.445E+15
5.495E-06,2.042E+14,1.148E-04,2.951E-10,4.365E-07,2.256E-13,1.148E-06,3.715E-04,1.349E+17
4.571E-06,3.236E+16,1.445E-04,3.890E-10,2.455E-08,1.288E-14,9.120E-05,1.862E-07,7.586E+17
3.802E-07,1.380E+15,9.772E-05,9.120E-06,7.244E-07,5.085E-12,1.445E-04,2.512E-08,1.000E+16
8.511E-07,1.023E+16,1.259E-06,9.772E-07,6.026E-10,5.051E-13,2.512E-04,5.888E-06,6.026E+17
5.888E-07,7.413E+15,4.169E-05,4.266E-09,5.129E-08,2.870E-14,1.820E-07,7.762E-06,2.570E+17
5.495E-07,6.166E+15,3.802E-08,5.012E-07,7.943E-06,4.362E-12,1.585E-04,8.710E-08,5.248E+14
3.090E-04,2.239E+16,3.090E-08,9.333E-08,7.762E-10,4.861E-14,3.715E-05,2.291E-06,3.020E+16
5.012E-05,3.090E+14,2.884E-05,1.122E-10,9.120E-09,4.769E-15,9.333E-08,1.175E-05,5.012E+14
6.166E-08,1.230E+17,1.905E-08,3.311E-07,5.012E-10,1.713E-13,1.862E-05,5.888E-04,3.020E+17
1.905E-07,1.995E+17,8.710E-05,5.888E-08,9.550E-06,4.963E-12,5.129E-04,4.169E-07,1.445E+15
4.169E-07,6.026E+15,4.786E-06,2.512E-06,1.820E-10,1.298E-12,1.413E-06,2.818E-05,7.413E+17
8.318E-05,4.786E+17,3.090E-04,7.413E-08,2.630E-10,3.843E-14,2.512E-07,5.129E-06,9.550E+16
3.311E-08,1.175E+16,3.981E-08,7.943E-07,5.888E-10,4.106E-13,3.467E-06,2.291E-05,6.026E+14
1.660E-06,1.122E+14,4.677E-06,5.888E-06,3.802E-07,3.238E-12,1.175E-08,1.096E-08,4.786E+16
2.291E-06,6.026E+16,3.890E-05,3.548E-10,1.122E-06,5.798E-13,9.550E-06,1.820E-04,3.890E+15
1.514E-04,1.738E+15,5.012E-06,1.905E-07,1.072E-06,6.519E-13,2.630E-06,3.981E-08,1.000E+14
3.467E-04,6.026E+15,1.820E-08,2.512E-09,1.000E-06,5.178E-13,1.072E-08,4.677E-05,3.631E+15
2.455E-04,4.266E+14,3.548E-07,2.344E-10,4.786E-10,3.683E-16,2.239E-05,4.365E-07,1.072E+16
2.188E-04,1.738E+15,2.884E-06,1.318E-08,4.786E-10,7.057E-15,3.236E-06,7.079E-08,1.905E+14
1.230E-08,9.120E+14,1.698E-06,2.884E-07,7.586E-07,5.408E-13,1.096E-08,5.495E-08,4.898E+14
5.888E-07,1.622E+15,6.026E-05,2.138E-06,1.259E-07,1.169E-12,6.918E-08,7.586E-04,6.607E+14
8.913E-07,1.738E+14,1.585E-04,3.802E-10,2.291E-08,1.203E-14,2.138E-04,5.623E-04,6.026E+16
1.202E-05,9.120E+17,2.089E-08,1.995E-07,1.230E-08,1.094E-13,8.913E-06,1.259E-04,2.138E+14
1.995E-06,5.754E+14,7.943E-06,2.291E-09,5.012E-10,1.442E-15,4.467E-06,3.715E-05,3.090E+16
3.890E-05,2.630E+17,1.995E-07,1.585E-10,2.692E-08,1.398E-14,1.318E-07,3.311E-07,1.148E+17
2.291E-04,8.128E+15,8.511E-04,2.239E-06,4.074E-06,3.261E-12,3.802E-07,4.169E-07,4.169E+17
2.089E-04,1.023E+14,3.802E-04,4.898E-06,4.786E-10,2.530E-12,2.239E-05,3.548E-05,2.818E+16
1.202E-08,7.762E+17,8.128E-04,2.291E-08,2.951E-09,1.336E-14,1.000E-07,1.820E-08,9.772E+14
3.631E-08,2.884E+14,1.514E-04,2.570E-08,1.000E-06,5.298E-13,8.511E-04,3.890E-07,6.310E+16
6.761E-05,1.698E+15,3.311E-05,5.888E-08,2.754E-09,3.184E-14,1.148E-06,1.072E-05,1.202E+17
6.166E-08,2.138E+15,7.943E-04,9.333E-07,2.754E-08,4.963E-13,3.981E-07,1.738E-05,6.918E+15
1.950E-08,1.318E+16,8.710E-08,1.202E-07,1.148E-07,1.214E-13,3.715E-06,8.913E-08,1.047E+15
5.248E-06,1.175E+14,1.023E-06,2.512E-09,9.333E-08,4.950E-14,8.128E-07,3.802E-05,1.318E+16
2.570E-04,2.188E+17,2.188E-07,3.311E-09,4.467E-09,4.018E-15,7.079E-07,1.000E-03,6.761E+15
1.622E-05,5.754E+16,1.950E-07,1.413E-06,2.344E-10,7.298E-13,2.138E-07,5.888E-08,1.660E+17
8.511E-05,6.607E+15,7.413E-08,1.202E-07,2.951E-06,1.587E-12,6.310E-06,2.570E-08,6.607E+16
7.762E-08,5.129E+16,4.467E-08,1.047E-07,3.981E-07,2.597E-13,8.318E-08,2.951E-07,1.288E+16
1.778E-06,1.175E+17,3.311E-05,1.479E-06,2.951E-09,7.656E-13,1.698E-07,6.918E-06,2.455E+17
1.288E-06,2.239E+16,1.230E-05,1.950E-07,3.311E-06,1.811E-12,5.495E-05,4.074E-05,2.884E+16
6.166E-06,1.698E+16,4.266E-04,8.318E-06,4.467E-09,4.299E-12,1.122E-06,2.042E-07,2.570E+15
4.677E-08,4.898E+16,1.230E-06,1.479E-09,2.399E-08,1.316E-14,1.000E-03,4.365E-06,4.571E+17
1.622E-08,8.318E+14,1.995E-04,5.370E-09,7.762E-10,3.175E-15,2.239E-07,2.042E-04,4.365E+14
4.898E-05,6.761E+14,3.890E-08,1.905E-08,1.047E-07,6.393E-14,4.786E-04,2.399E-05,7.586E+17
1.318E-06,4.365E+16,2.818E-08,1.514E-08,3.467E-06,1.799E-12,1.202E-06,7.762E-04,3.802E+17
1.148E-08,1.230E+14,3.311E-04,3.020E-06,3.715E-07,1.752E-12,3.467E-06,5.623E-07,2.138E+15
2.399E-05,1.862E+17,6.607E-08,5.623E-06,1.445E-10,2.905E-12,9.772E-07,4.677E-04,2.512E+17
2.692E-05,3.981E+16,1.096E-07,7.586E-10,2.512E-07,1.301E-13,5.623E-07,3.802E-05,2.291E+15
3.548E-04,2.570E+16,4.467E-04,2.754E-06,2.239E-09,1.424E-12,7.079E-04,3.388E-05,1.413E+17
3.890E-05,2.951E+17,4.898E-05,3.162E-06,4.898E-07,1.886E-12,1.047E-06,1.585E-07,6.166E+17
1.148E-04,2.512E+16,5.754E-07,6.457E-06,6.761E-10,3.335E-12,1.479E-05,8.128E-05,2.042E+15
3.981E-06,1.479E+14,1.445E-08,2.455E-08,1.000E-09,1.320E-14,1.318E-06,4.074E-06,4.365E+14
4.365E-05,2.089E+16,4.074E-04,1.288E-06,2.570E-10,6.656E-13,8.710E-05,1.230E-08,4.074E+15
5.370E-04,1.000E+14,5.129E-06,1.349E-08,1.096E-08,1.263E-14,1.349E-08,2.455E-04,1.514E+14
4.169E-07,2.884E+14,2.455E-07,4.571E-10,8.710E-10,6.860E-16,2.291E-06,5.370E-07,3.388E+14
3.631E-07,7.762E+17,3.090E-07,5.129E-08,6.310E-06,3.286E-12,1.202E-08,3.020E-04,3.631E+17
4.169E-08,2.455E+15,5.888E-05,3.981E-09,5.129E-09,4.706E-15,1.445E-05,1.995E-04,6.166E+16
1.549E-06,2.951E+17,1.622E-07,7.586E-06,7.943E-08,3.959E-12,8.318E-05,1.950E-08,3.162E+15
5.754E-06,3.090E+16,1.778E-04,3.548E-09,9.772E-09,6.881E-15,2.512E-07,1.698E-06,1.820E+15
1.622E-04,1.380E+16,3.715E-04,4.571E-08,1.585E-08,3.180E-14,2.884E-04,9.120E-05,7.079E+15
6.026E-08,6.457E+14,1.202E-04,1.514E-10,1.905E-09,1.062E-15,3.802E-04,3.020E-04,5.888E+16
3.162E-07,1.122E+16,2.630E-08,5.012E-10,1.660E-07,8.598E-14,3.631E-07,8.128E-05,1.698E+15
2.239E-06,8.913E+14,2.692E-07,2.570E-06,1.660E-07,1.413E-12,2.042E-07,3.388E-07,9.772E+16
6.918E-07,1.660E+17,1.778E-06,1.950E-06,1.479E-07,1.084E-12,6.026E-05,7.762E-05,9.120E+17
1.660E-04,9.772E+14,1.288E-06,3.631E-08,3.467E-10,1.893E-14,1.950E-08,1.318E-06,5.248E+16
3.311E-07,4.898E+15,4.266E-08,2.630E-09,1.698E-06,8.786E-13,2.042E-06,1.738E-06,3.548E+14
5.012E-04,3.162E+14,4.467E-05,2.818E-09,2.884E-08,1.635E-14,7.762E-07,1.349E-07,2.692E+15
2.399E-04,2.239E+14,1.445E-06,1.380E-06,6.761E-09,7.165E-13,7.413E-06,1.349E-06,2.138E+15
1.660E-06,1.288E+16,4.467E-04,1.738E-10,2.138E-09,1.194E-15,3.631E-06,5.012E-08,5.129E+17
1.202E-05,7.586E+17,2.692E-07,5.370E-06,1.479E-08,2.782E-12,2.512E-07,3.236E-06,5.754E+16
2.344E-04,8.128E+15,4.677E-06,1.175E-07,8.511E-10,6.113E-14,7.762E-06,3.548E-04,8.511E+17
6.310E-08,3.715E+16,4.169E-07,9.120E-10,4.169E-09,2.624E-15,1.778E-04,9.120E-04,2.951E+17
1.479E-07,2.138E+17,1.585E-06,3.090E-07,2.818E-10,1.598E-13,2.951E-06,9.120E-08,1.175E+16
1.122E-05,2.818E+15,2.570E-08,1.950E-07,2.239E-08,1.123E-13,2.138E-04,4.786E-06,9.772E+17
9.772E-04,2.692E+15,1.585E-05,1.047E-09,2.399E-08,1.293E-14,3.388E-07,3.890E-08,4.266E+15
2.951E-05,3.890E+15,1.096E-05,2.818E-07,6.310E-06,3.405E-12,3.090E-06,3.311E-07,8.318E+15
1.445E-04,2.570E+14,5.495E-07,3.631E-10,4.074E-07,2.106E-13,3.020E-04,1.622E-07,4.365E+14
1.202E-04,8.913E+15,1.549E-04,3.090E-09,3.981E-09,3.653E-15,9.772E-06,2.884E-04,2.692E+14
7.762E-06,1.096E+16,1.047E-07,7.244E-06,3.802E-06,5.706E-12,4.467E-04,1.175E-04,2.455E+14
1.549E-04,1.698E+15,3.890E-07,7.943E-10,9.120E-10,8.814E-16,4.571E-06,4.467E-06,4.074E+14
1.660E-04,7.762E+16,1.380E-07,5.012E-07,5.623E-10,2.592E-13,5.129E-04,2.239E-07,2.455E+17
5.129E-04,4.898E+17,2.692E-08,1.148E-07,1.738E-07,1.491E-13,4.571E-06,2.138E-05,1.549E+14
6.761E-08,7.079E+16,6.761E-04,1.000E-10,3.090E-09,1.648E-15,1.148E-05,2.818E-05,2.239E+14
1.778E-04,1.660E+17,6.310E-05,1.380E-10,3.388E-09,1.822E-15,4.266E-08,5.888E-06,1.000E+17
5.754E-04,3.090E+14,4.571E-06,2.138E-07,4.898E-10,1.107E-13,7.079E-07,5.888E-08,6.761E+14
8.128E-04,3.802E+17,2.291E-07,1.479E-07,3.715E-06,1.996E-12,3.715E-07,1.738E-05,6.166E+15
5.370E-06,8.511E+15,9.772E-07,2.042E-07,1.023E-06,6.340E-13,5.623E-05,8.318E-05,1.445E+16
2.291E-06,5.754E+14,1.950E-08,1.318E-10,1.585E-09,8.868E-16,4.571E-08,1.995E-08,2.138E+14
1.023E-07,7.079E+14,2.291E-04,1.047E-07,2.570E-08,6.737E-14,1.698E-08,4.169E-07,1.585E+15
1.820E-07,7.586E+16,1.318E-08,2.455E-10,6.761E-08,3.505E-14,4.677E-06,3.548E-04,2.818E+15
9.120E-08,2.692E+17,6.026E-05,1.349E-07,5.623E-06,2.974E-12,1.950E-08,4.467E-05,4.365E+16
1.549E-07,2.570E+14,7.413E-06,4.365E-07,2.512E-09,2.268E-13,8.511E-06,3.890E-08,2.951E+15
9.120E-08,2.512E+15,1.230E-05,1.259E-07,2.455E-06,1.333E-12,4.571E-06,1.413E-04,1.072E+16
9.333E-06,9.120E+15,1.096E-06,2.239E-08,2.344E-10,1.169E-14,1.820E-04,3.388E-07,1.288E+15
3.388E-07,7.762E+16,8.710E-05,1.122E-06,1.738E-06,1.477E-12,1.259E-04,3.162E-08,4.266E+16
1.148E-08,1.122E+17,6.457E-08,1.288E-10,3.631E-08,1.882E-14,1.514E-04,3.236E-04,2.692E+17
3.090E-07,8.318E+16,3.388E-05,8.318E-06,4.074E-07,4.507E-12,1.820E-06,1.514E-04,1.230E+15
1.175E-04,1.514E+16,6.166E-04,6.761E-07,3.311E-08,3.663E-13,1.318E-06,3.715E-05,7.079E+15
1.820E-08,2.291E+14,3.388E-06,6.166E-06,3.020E-08,3.201E-12,1.259E-06,7.079E-05,2.630E+15
4.169E-08,7.244E+15,1.318E-06,1.000E-05,3.162E-10,5.166E-12,3.162E-08,3.715E-05,8.913E+15
1.072E-08,1.230E+14,9.772E-07,4.786E-08,5.012E-09,2.731E-14,2.512E-05,1.318E-08,8.318E+14
1.380E-05,3.388E+15,7.943E-05,3.631E-07,1.622E-07,2.713E-13,6.457E-04,9.333E-06,3.802E+16
2.138E-08,3.020E+16,1.349E-08,3.311E-07,2.570E-07,3.038E-13,7.762E-06,1.698E-06,1.862E+14
7.079E-07,2.455E+14,1.950E-08,5.754E-07,4.898E-07,5.502E-13,4.898E-05,2.138E-06,2.188E+15
2.818E-07,1.349E+14,1.549E-04,8.511E-10,2.818E-08,1.500E-14,7.586E-07,2.512E-08,3.090E+15
7.244E-08,5.370E+15,1.778E-06,1.585E-07,4.169E-10,8.208E-14,2.455E-05,1.349E-05,8.511E+15
4.365E-06,6.457E+15,2.291E-06,2.884E-07,1.995E-06,1.180E-12,3.020E-05,2.399E-07,7.762E+17
3.090E-06,1.862E+14,8.318E-07,7.943E-06,1.738E-10,4.103E-12,4.571E-05,2.188E-08,1.047E+15
8.318E-05,6.457E+16,1.479E-04,5.495E-10,4.074E-09,2.388E-15,3.162E-05,3.715E-04,4.571E+16
9.550E-06,1.445E+14,3.802E-06,7.762E-08,3.020E-08,5.570E-14,3.388E-05,2.692E-05,9.772E+15
5.248E-05,6.310E+17,3.388E-07,4.898E-08,1.230E-07,8.885E-14,1.380E-07,3.236E-07,7.943E+15
5.248E-04,1.820E+14,8.511E-07,5.888E-08,3.311E-07,2.015E-13,8.511E-04,2.188E-05,4.365E+16
1.380E-06,1.288E+15,2.692E-05,9.772E-09,6.761E-06,3.497E-12,2.344E-04,6.607E-07,1.738E+15
5.623E-05,3.802E+14,3.890E-08,1.000E-05,1.000E-07,5.217E-12,1.950E-04,2.138E-06,2.188E+16
6.607E-08,4.365E+14,3.388E-05,1.148E-10,1.445E-10,1.340E-16,3.311E-08,1.995E-07,1.047E+15
7.586E-08,7.943E+16,1.288E-05,8.511E-06,3.890E-09,4.399E-12,9.120E-04,1.585E-07,4.266E+17
3.236E-06,1.096E+15,2.512E-04,1.349E-07,4.169E-06,2.223E-12,1.738E-08,6.310E-05,1.175E+16
2.455E-05,1.230E+17,1.175E-05,5.754E-08,4.266E-09,3.193E-14,5.754E-07,1.549E-08,1.514E+16
3.631E-04,2.399E+14,2.042E-07,3.631E-09,2.754E-07,1.441E-13,1.202E-04,1.820E-07,1.122E+15
5.012E-04,5.754E+15,1.288E-05,2.138E-06,1.230E-09,1.105E-12,3.162E-07,6.918E-07,7.762E+15
3.090E-07,6.166E+17,1.230E-07,2.455E-09,3.631E-06,1.877E-12,6.457E-08,6.457E-07,6.310E+14
1.288E-07,4.266E+14,6.457E-05,7.943E-06,2.630E-10,4.103E-12,4.365E-05,4.074E-04,6.026E+17
1.148E-05,1.514E+16,4.571E-05,6.310E-08,1.738E-06,9.302E-13,2.399E-08,3.715E-07,6.607E+16
1.259E-04,2.344E+14,1.514E-06,8.318E-10,6.457E-08,3.378E-14,1.259E-04,5.370E-05,6.166E+15
7.413E-05,5.248E+15,6.918E-07,8.913E-06,2.399E-09,4.605E-12,1.445E-05,3.311E-07,4.467E+16
1.259E-06,3.090E+14,2.188E-05,1.318E-07,7.079E-07,4.338E-13,2.512E-06,8.128E-04,7.244E+15
1.820E-07,1.096E+16,1.549E-04,2.455E-08,6.166E-07,3.312E-13,2.138E-06,1.549E-08,2.399E+16
6.166E-06,2.884E+14,3.548E-04,1.514E-08,2.951E-07,1.603E-13,7.586E-04,4.467E-04,5.623E+15
6.761E-07,1.047E+16,7.586E-05,2.291E-07,5.248E-07,3.894E-13,9.333E-08,5.623E-06,1.096E+17
1.660E-05,9.772E+15,3.802E-05,6.457E-10,8.913E-07,4.607E-13,1.259E-07,1.479E-07,1.230E+14
5.012E-04,6.026E+17,2.455E-08,4.571E-06,2.455E-10,2.361E-12,4.169E-06,4.898E-07,8.128E+16
1.549E-07,3.981E+14,2.089E-04,2.630E-07,7.244E-10,1.362E-13,1.175E-07,5.129E-08,3.981E+14
